t,Gamma_beta,coherence,gamma_phi,bath_energy,system_entropy,Sigma_beta
9.192857142857143060e+00,9.314792419628689757e+00,9.008179927086311096e-05,1.060067262773423558e+00,8.982857772631260840e-01,6.931471765025800646e-01,9.676004949133840682e+00
9.199999999999999289e+00,9.322364431635129733e+00,8.940227473592026136e-05,1.060096112913869293e+00,8.983487953053671538e-01,6.931471765635619509e-01,9.676635129617233488e+00
9.207142857142857295e+00,9.329936650011003252e+00,8.872785782687678561e-05,1.060125046141459526e+00,8.984116755489038875e-01,6.931471766236290133e-01,9.677263932112667888e+00
9.214285714285713524e+00,9.337509075348254584e+00,8.805851023891924745e-05,1.060154062030661759e+00,8.984744183885944313e-01,6.931471766827946857e-01,9.677891360568738222e+00
9.221428571428571530e+00,9.345081708235813522e+00,8.739419395451169593e-05,1.060183160157459392e+00,8.985370242179083755e-01,6.931471767410727347e-01,9.678517418920156601e+00
9.228571428571427759e+00,9.352654549259586503e+00,8.673487124123480986e-05,1.060212340099347283e+00,8.985994934289327496e-01,6.931471767984763721e-01,9.679142111087802647e+00
9.235714285714285765e+00,9.360227599002456600e+00,8.608050464964065471e-05,1.060241601435326420e+00,8.986618264123776845e-01,6.931471768550186985e-01,9.679765440978796320e+00
9.242857142857141994e+00,9.367800858044311951e+00,8.543105701112129022e-05,1.060270943745901917e+00,8.987240235575819636e-01,6.931471769107124814e-01,9.680387412486531673e+00
9.250000000000000000e+00,9.375374326962058191e+00,8.478649143579498274e-05,1.060300366613074585e+00,8.987860852525187960e-01,6.931471769655707105e-01,9.681008029490758560e+00
9.257142857142856229e+00,9.382948006329598911e+00,8.414677131041113363e-05,1.060329869620340260e+00,8.988480118838008126e-01,6.931471770196057092e-01,9.681627295857614612e+00
9.264285714285714235e+00,9.390521896717885397e+00,8.351186029626522290e-05,1.060359452352684695e+00,8.989098038366873933e-01,6.931471770728299120e-01,9.682245215439703401e+00
9.271428571428570464e+00,9.398095998694900643e+00,8.288172232713523374e-05,1.060389114396575572e+00,8.989714614950877758e-01,6.931471771252553093e-01,9.682861792076131735e+00
9.278571428571428470e+00,9.405670312825691326e+00,8.225632160722961010e-05,1.060418855339964495e+00,8.990329852415693823e-01,6.931471771768941137e-01,9.683477029592587826e+00
9.285714285714284699e+00,9.413244839672350039e+00,8.163562260915498755e-05,1.060448674772276556e+00,8.990943754573604840e-01,6.931471772277578713e-01,9.684090931801362601e+00
9.292857142857142705e+00,9.420819579794054377e+00,8.101959007189464405e-05,1.060478572284408560e+00,8.991556325223583057e-01,6.931471772778583507e-01,9.684703502501440298e+00
9.299999999999998934e+00,9.428394533747059825e+00,8.040818899880603280e-05,1.060508547468726581e+00,8.992167568151326895e-01,6.931471773272068759e-01,9.685314745478533993e+00
9.307142857142856940e+00,9.435969702084721078e+00,7.980138465563127123e-05,1.060538599919056857e+00,8.992777487129325342e-01,6.931471773758148824e-01,9.685924664505140669e+00
9.314285714285713169e+00,9.443545085357479607e+00,7.919914256852539738e-05,1.060568729230685570e+00,8.993386085916901251e-01,6.931471774236932504e-01,9.686533263340594502e+00
9.321428571428571175e+00,9.451120684112915171e+00,7.860142852209441120e-05,1.060598935000353293e+00,8.993993368260281285e-01,6.931471774708530820e-01,9.687140545731134367e+00
9.328571428571427404e+00,9.458696498895712068e+00,7.800820855745512188e-05,1.060629216826248777e+00,8.994599337892640323e-01,6.931471775173050354e-01,9.687746515409946468e+00
9.335714285714285410e+00,9.466272530247705319e+00,7.741944897030326219e-05,1.060659574308008724e+00,8.995203998534153644e-01,6.931471775630597687e-01,9.688351176097212303e+00
9.342857142857143415e+00,9.473848778707870011e+00,7.683511630900077968e-05,1.060690007046708683e+00,8.995807353892049107e-01,6.931471776081277181e-01,9.688954531500176159e+00
9.349999999999999645e+00,9.481425244812324848e+00,7.625517737267642287e-05,1.060720514644861279e+00,8.996409407660667101e-01,6.931471776525193196e-01,9.689556585313187753e+00
9.357142857142857650e+00,9.489001929094374788e+00,7.567959920933787425e-05,1.060751096706413543e+00,8.997010163521513837e-01,6.931471776962443432e-01,9.690157341217759068e+00
9.364285714285713880e+00,9.496578832084487942e+00,7.510834911400308717e-05,1.060781752836738923e+00,8.997609625143300205e-01,6.931471777393132250e-01,9.690756802882612320e+00
9.371428571428571885e+00,9.504155954310316901e+00,7.454139462684246473e-05,1.060812482642634613e+00,8.998207796182010609e-01,6.931471777817356239e-01,9.691354973963745678e+00
9.378571428571428115e+00,9.511733296296723594e+00,7.397870353133484877e-05,1.060843285732318675e+00,8.998804680280944046e-01,6.931471778235209769e-01,9.691951858104465245e+00
9.385714285714286120e+00,9.519310858565763311e+00,7.342024385244053076e-05,1.060874161715423591e+00,8.999400281070774055e-01,6.931471778646791648e-01,9.692547458935452553e+00
9.392857142857142350e+00,9.526888641636714894e+00,7.286598385478464395e-05,1.060905110202993606e+00,8.999994602169593128e-01,6.931471779052195137e-01,9.693141780074812530e+00
9.400000000000000355e+00,9.534466646026082515e+00,7.231589204085650687e-05,1.060936130807478728e+00,9.000587647182962669e-01,6.931471779451511273e-01,9.693734825128114352e+00
9.407142857142856585e+00,9.542044872247606335e+00,7.176993714922182816e-05,1.060967223142733173e+00,9.001179419703971840e-01,6.931471779844833314e-01,9.694326597688455394e+00
9.414285714285714590e+00,9.549623320812280269e+00,7.122808815274803021e-05,1.060998386824007822e+00,9.001769923313291955e-01,6.931471780232250079e-01,9.694917101336516296e+00
9.421428571428570820e+00,9.557201992228337772e+00,7.069031425684529381e-05,1.061029621467947992e+00,9.002359161579205349e-01,6.931471780613850386e-01,9.695506339640591165e+00
9.428571428571428825e+00,9.564780887001299803e+00,7.015658489771642542e-05,1.061060926692590334e+00,9.002947138057684207e-01,6.931471780989721942e-01,9.696094316156656845e+00
9.435714285714285054e+00,9.572360005633948177e+00,6.962686974062534564e-05,1.061092302117355057e+00,9.003533856292416093e-01,6.931471781359948015e-01,9.696681034428410229e+00
9.442857142857143060e+00,9.579939348626359319e+00,6.910113867817434621e-05,1.061123747363044822e+00,9.004119319814865019e-01,6.931471781724616310e-01,9.697266497987326872e+00
9.449999999999999289e+00,9.587518916475904263e+00,6.857936182859685099e-05,1.061155262051840520e+00,9.004703532144330280e-01,6.931471782083808986e-01,9.697850710352710735e+00
9.457142857142857295e+00,9.595098709677259308e+00,6.806150953406227950e-05,1.061186845807294166e+00,9.005286496787974215e-01,6.931471782437608198e-01,9.698433675031735035e+00
9.464285714285713524e+00,9.602678728722414903e+00,6.754755235899385295e-05,1.061218498254327569e+00,9.005868217240891038e-01,6.931471782786093883e-01,9.699015395519500871e+00
9.471428571428571530e+00,9.610258974100696960e+00,6.703746108839834020e-05,1.061250219019228114e+00,9.006448696986144586e-01,6.931471783129348196e-01,9.699595875299078074e+00
9.478571428571427759e+00,9.617839446298750872e+00,6.653120672621091471e-05,1.061282007729641874e+00,9.007027939494824942e-01,6.931471783467445524e-01,9.700175117841570938e+00
9.485714285714285765e+00,9.625420145800580585e+00,6.602876049364887485e-05,1.061313864014573172e+00,9.007605948226080628e-01,6.931471783800466913e-01,9.700753126606127097e+00
9.492857142857141994e+00,9.633001073087541499e+00,6.553009382758085474e-05,1.061345787504377247e+00,9.008182726627188552e-01,6.931471784128486746e-01,9.701329905040037005e+00
9.500000000000000000e+00,9.640582228638349349e+00,6.503517837890732437e-05,1.061377777830757818e+00,9.008758278133595088e-01,6.931471784451581630e-01,9.701905456578753473e+00
9.507142857142856229e+00,9.648163612929099742e+00,6.454398601095266360e-05,1.061409834626763304e+00,9.009332606168956037e-01,6.931471784769822619e-01,9.702479784645937855e+00
9.514285714285714235e+00,9.655745226433266382e+00,6.405648879787074795e-05,1.061441957526781055e+00,9.009905714145186595e-01,6.931471785083284098e-01,9.703052892653515116e+00
9.521428571428570464e+00,9.663327069621720611e+00,6.357265902306120031e-05,1.061474146166534238e+00,9.010477605462510198e-01,6.931471785392038232e-01,9.703624784001714687e+00
9.528571428571428470e+00,9.670909142962734961e+00,6.309246917759873431e-05,1.061506400183078291e+00,9.011048283509516255e-01,6.931471785696154964e-01,9.704195462079132639e+00
9.535714285714284699e+00,9.678491446921992036e+00,6.261589195867388194e-05,1.061538719214795812e+00,9.011617751663195675e-01,6.931471785995703128e-01,9.704764930262765432e+00
9.542857142857142705e+00,9.686073981962598722e+00,6.214290026804532199e-05,1.061571102901392560e+00,9.012186013288975284e-01,6.931471786290752668e-01,9.705333191918050773e+00
9.549999999999998934e+00,9.693656748545095070e+00,6.167346721050409413e-05,1.061603550883894354e+00,9.012753071740803312e-01,6.931471786581371308e-01,9.705900250398940443e+00
9.557142857142856940e+00,9.701239747127461399e+00,6.120756609234969856e-05,1.061636062804642400e+00,9.013318930361143844e-01,6.931471786867622331e-01,9.706466109047907409e+00
9.564285714285713169e+00,9.708822978165118300e+00,6.074517041987795247e-05,1.061668638307287971e+00,9.013883592481077844e-01,6.931471787149574570e-01,9.707030771196034635e+00
9.571428571428571175e+00,9.716406442110958608e+00,6.028625389787847555e-05,1.061701277036790625e+00,9.014447061420300944e-01,6.931471787427291309e-01,9.707594240163029298e+00
9.578571428571427404e+00,9.723990139415340295e+00,5.983079042814583645e-05,1.061733978639413101e+00,9.015009340487190048e-01,6.931471787700835829e-01,9.708156519257272521e+00
9.585714285714285410e+00,9.731574070526097131e+00,5.937875410800083658e-05,1.061766742762717097e+00,9.015570432978865512e-01,6.931471787970270304e-01,9.708717611775892209e+00
9.592857142857143415e+00,9.739158235888545789e+00,5.893011922882327282e-05,1.061799569055559500e+00,9.016130342181201129e-01,6.931471788235659126e-01,9.709277521004766598e+00
9.599999999999999645e+00,9.746742635945507160e+00,5.848486027459481727e-05,1.061832457168087718e+00,9.016689071368896302e-01,6.931471788497058917e-01,9.709836250218602416e+00
9.607142857142857650e+00,9.754327271137309907e+00,5.804295192045405354e-05,1.061865406751737240e+00,9.017246623805511563e-01,6.931471788754530738e-01,9.710393802680965081e+00
9.614285714285713880e+00,9.761912141901781581e+00,5.760436903126310055e-05,1.061898417459226529e+00,9.017803002743511875e-01,6.931471789008136763e-01,9.710950181644326662e+00
9.621428571428571885e+00,9.769497248674291257e+00,5.716908666018203570e-05,1.061931488944552138e+00,9.018358211424312154e-01,6.931471789257930283e-01,9.711505390350104960e+00
9.628571428571428115e+00,9.777082591887735319e+00,5.673708004725744661e-05,1.061964620862986486e+00,9.018912253078320562e-01,6.931471789503971248e-01,9.712059432028718575e+00
9.635714285714286120e+00,9.784668171972548123e+00,5.630832461802011727e-05,1.061997812871073865e+00,9.019465130924990692e-01,6.931471789746316281e-01,9.712612309899622431e+00
9.642857142857142350e+00,9.792253989356717980e+00,5.588279598209307508e-05,1.062031064626624222e+00,9.020016848172850432e-01,6.931471789985017562e-01,9.713164027171352188e+00
9.650000000000000355e+00,9.799840044465803146e+00,5.546046993181006653e-05,1.062064375788712933e+00,9.020567408019559696e-01,6.931471790220133933e-01,9.713714587041572202e+00
9.657142857142856585e+00,9.807426337722908727e+00,5.504132244084671813e-05,1.062097746017672817e+00,9.021116813651945954e-01,6.931471790451717574e-01,9.714263992697118155e+00
9.664285714285714590e+00,9.815012869548738195e+00,5.462532966285782974e-05,1.062131174975092573e+00,9.021665068246049746e-01,6.931471790679820666e-01,9.714812247314030813e+00
9.671428571428570820e+00,9.822599640361579176e+00,5.421246793012860003e-05,1.062164662323813014e+00,9.022212174967166876e-01,6.931471790904495389e-01,9.715359354057616414e+00
9.678571428571428825e+00,9.830186650577307006e+00,5.380271375223504043e-05,1.062198207727921728e+00,9.022758136969896148e-01,6.931471791125793924e-01,9.715905316082475096e+00
9.685714285714285054e+00,9.837773900609406041e+00,5.339604381471353711e-05,1.062231810852750646e+00,9.023302957398169344e-01,6.931471791343766231e-01,9.716450136532545301e+00
9.692857142857143060e+00,9.845361390868983875e+00,5.299243497774083485e-05,1.062265471364870928e+00,9.023846639385310064e-01,6.931471791558462270e-01,9.716993818541155292e+00
9.699999999999999289e+00,9.852949121764751794e+00,5.259186427482576414e-05,1.062299188932090299e+00,9.024389186054064815e-01,6.931471791769932000e-01,9.717536365231058682e+00
9.707142857142857295e+00,9.860537093703069189e+00,5.219430891150745320e-05,1.062332963223447280e+00,9.024930600516650747e-01,6.931471791978223163e-01,9.718077779714473508e+00
9.714285714285713524e+00,9.868125307087929343e+00,5.179974626406644875e-05,1.062366793909210294e+00,9.025470885874785631e-01,6.931471792183383496e-01,9.718618065093123093e+00
9.721428571428571530e+00,9.875713762320975420e+00,5.140815387824397510e-05,1.062400680660870567e+00,9.026010045219751143e-01,6.931471792385461850e-01,9.719157224458296440e+00
9.728571428571427759e+00,9.883302459801509343e+00,5.101950946797118144e-05,1.062434623151139679e+00,9.026548081632419507e-01,6.931471792584501523e-01,9.719695260890869548e+00
9.735714285714285765e+00,9.890891399926500682e+00,5.063379091410803175e-05,1.062468621053946904e+00,9.027084998183291242e-01,6.931471792780549146e-01,9.720232177461346268e+00
9.742857142857141994e+00,9.898480583090584872e+00,5.025097626319218971e-05,1.062502674044433881e+00,9.027620797932547347e-01,6.931471792973650237e-01,9.720767977229911594e+00
9.750000000000000000e+00,9.906070009686098743e+00,4.987104372619547945e-05,1.062536781798950836e+00,9.028155483930084824e-01,6.931471793163848094e-01,9.721302663246470743e+00
9.757142857142856229e+00,9.913659680103048544e+00,4.949397167729308571e-05,1.062570943995053252e+00,9.028689059215556645e-01,6.931471793351187127e-01,9.721836238550675802e+00
9.764285714285714235e+00,9.921249594729170340e+00,4.911973865263742959e-05,1.062605160311497432e+00,9.029221526818418386e-01,6.931471793535709525e-01,9.722368706171989672e+00
9.771428571428570464e+00,9.928839753949882052e+00,4.874832334914667428e-05,1.062639430428238718e+00,9.029752889757952650e-01,6.931471793717458585e-01,9.722900069129698508e+00
9.778571428571428470e+00,9.936430158148338521e+00,4.837970462329724232e-05,1.062673754026424611e+00,9.030283151043336787e-01,6.931471793896474276e-01,9.723430330432984547e+00
9.785714285714284699e+00,9.944020807705408416e+00,4.801386148992928905e-05,1.062708130788393213e+00,9.030812313673650671e-01,6.931471794072798787e-01,9.723959493080929661e+00
9.792857142857142705e+00,9.951611702999713316e+00,4.765077312105813926e-05,1.062742560397669456e+00,9.031340380637939980e-01,6.931471794246470974e-01,9.724487560062586411e+00
9.799999999999998934e+00,9.959202844407595734e+00,4.729041884469810397e-05,1.062777042538958217e+00,9.031867354915250612e-01,6.931471794417534138e-01,9.725014534357004692e+00
9.807142857142856940e+00,9.966794232303170631e+00,4.693277814369117617e-05,1.062811576898146537e+00,9.032393239474665325e-01,6.931471794586024915e-01,9.725540418933267262e+00
9.814285714285713169e+00,9.974385867058295219e+00,4.657783065454839142e-05,1.062846163162294078e+00,9.032918037275337042e-01,6.931471794751982163e-01,9.726065216750535924e+00
9.821428571428571175e+00,9.981977749042616921e+00,4.622555616629625704e-05,1.062880801019632226e+00,9.033441751266536590e-01,6.931471794915442519e-01,9.726588930758081730e+00
9.828571428571427404e+00,9.989569878623536070e+00,4.587593461933587327e-05,1.062915490159559662e+00,9.033964384387697111e-01,6.931471795076445952e-01,9.727111563895341817e+00
9.835714285714285410e+00,9.997162256166259198e+00,4.552894610430639126e-05,1.062950230272639240e+00,9.034485939568435153e-01,6.931471795235029099e-01,9.727633119091938951e+00
9.842857142857143415e+00,1.000475488203377772e+01,4.518457086096050565e-05,1.062985021050593559e+00,9.035006419728607296e-01,6.931471795391226376e-01,9.728153599267729490e+00
